treatment,zip5,unique_key,age,channel_cd,state,canc_month,resp,conv,region,division,cancel_reason_bucket,annual_premium_select,driver_cnt_select,vehicle_cnt_select,polk_flag,pif_own_rent_cd,internet_sale_ind,pif_risk_lvl
Promo,20710,2551,45,DM,MD,9,0,0,South,South_Atlantic,Non-Payment,1667,2,1,1,T,Y,C
Promo,29115,2552,42,DM_EM,SC,12,0,0,South,South_Atlantic,Non-Payment,3988,3,3,1,O,Y,C
Promo,75076,2553,34,DM,TX,6,0,0,South,West_South_Central,Non-Payment,970,1,1,1,T,Y,C
Promo,78702,2554,31,DM_EM,TX,18,0,0,South,West_South_Central,Non-Payment,,,,1,O,Y,B
Promo,50265,2555,47,DM,IA,8,0,0,Midwest,West_North_Central,Non-Payment,348,1,1,1,T,Y,C
Promo,14202,2556,25,DM,NY,6,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),424,1,1,1,T,Y,B
Promo,28390,2557,,DM,NC,4,0,0,South,South_Atlantic,Non-Payment,956,1,3,0,,,
Promo,2128,2558,31,DM,MA,16,0,0,Northeast,New_England,Non-Payment,1586,1,1,1,T,Y,D
Promo,30013,2559,37,DM,GA,8,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1525,2,1,1,O,Y,B
Promo,30080,2560,35,DM,GA,16,0,0,South,South_Atlantic,Non-Payment,3017,2,2,1,T,Y,B
Promo,34472,2561,75,DM,FL,5,0,0,South,South_Atlantic,Non-Payment,649,2,1,1,O,Y,B
Promo,99654,2562,58,DM,AK,5,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),361,2,1,1,T,Y,B
Promo,82716,2563,74,DM_EM,WY,12,0,0,West,Mountain,Other Company (Y),942,2,2,1,T,Y,C
Promo,19962,2564,28,DM,DE,8,0,0,South,South_Atlantic,No reason given (Y),805,1,1,1,T,Y,B
Promo,63031,2565,70,DM,MO,4,0,0,Midwest,West_North_Central,Non-Payment,551,1,1,1,O,N,B
Promo,30349,2566,,DM_EM,GA,18,0,0,South,South_Atlantic,Non-Payment,1895,3,2,1,,N,B
Promo,6365,2567,,DM_EM,CT,11,0,0,Northeast,New_England,Other Company (Y),320,2,1,1,T,Y,B
Promo,24333,2568,,DM_EM,VA,14,0,0,South,South_Atlantic,Non-Payment,967,1,1,1,T,Y,C
Promo,95337,2569,,DM,CA,5,0,0,West,Pacific,Non-Payment,569,1,1,1,T,N,B
Promo,30512,2570,,DM,GA,5,0,0,South,South_Atlantic,Others,2312,1,2,1,T,Y,C
Promo,20650,2571,44,DM,MD,8,0,0,South,South_Atlantic,Non-Payment,839,3,2,1,O,Y,B
Promo,72103,2572,25,DM_EM,AR,14,0,0,South,West_South_Central,Non-Payment,737,2,1,1,T,Y,D
Promo,7853,2573,68,DM,NJ,4,0,0,Northeast,Middle_Atlantic,Other Company (Y),1653,4,2,1,O,Y,B
Promo,22853,2574,31,DM,VA,6,0,0,South,South_Atlantic,Non-Payment,726,2,2,1,T,Y,D
Promo,43050,2575,40,DM_EM,OH,24,0,0,Midwest,East_North_Central,Other Company (Y),1881,3,2,1,T,N,C
Promo,95824,2576,23,DM,CA,7,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),1956,1,1,1,,,
Promo,17070,2577,27,DM_EM,PA,14,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),473,2,1,1,T,N,D
Promo,4074,2578,51,DM,ME,5,0,0,Northeast,New_England,Other Company (Y),270,2,1,1,T,Y,B
Promo,19148,2579,34,DM,PA,4,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),1310,3,2,1,O,Y,B
Promo,75693,2580,45,DM_EM,TX,18,0,0,South,West_South_Central,Other Company (Y),394,2,1,1,O,Y,B
Promo,46041,2581,78,DM,IN,15,0,0,Midwest,East_North_Central,Other Company (Y),338,2,1,1,O,Y,C
Promo,19963,2582,,DM,DE,20,0,0,South,South_Atlantic,Other Company (Y),457,2,1,1,O,Y,B
Promo,66503,2583,,DM,KS,8,0,0,Midwest,West_North_Central,Non-Payment,,,,1,T,Y,C
Promo,45432,2584,48,DM_EM,OH,12,0,0,Midwest,East_North_Central,Non-Payment,269,1,1,1,O,Y,C
Promo,32117,2585,,DM,FL,19,0,0,South,South_Atlantic,Other Company (Y),1262,2,2,1,T,Y,B
Promo,38106,2586,36,DM,TN,8,0,0,South,East_South_Central,Non-Payment,1110,1,1,1,T,Y,C
Promo,32837,2587,40,DM,FL,4,0,0,South,South_Atlantic,No reason given (Y),852,2,2,1,T,Y,B
Promo,29681,2588,78,DM_EM,SC,18,0,0,South,South_Atlantic,Rate dissatisfaction (Y),919,1,1,1,O,Y,C
Promo,33322,2589,53,DM_EM,FL,18,0,0,South,South_Atlantic,Other Company (Y),1117,1,1,1,O,Y,B
Promo,30308,2590,66,DM,GA,12,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),441,1,1,1,T,Y,C
Promo,60647,2591,,DM,IL,13,0,0,Midwest,East_North_Central,Other Company (Y),713,1,1,1,O,Y,B
Promo,71101,2592,28,DM,LA,19,0,0,South,West_South_Central,Non-Payment,1225,1,1,1,T,Y,C
Promo,43228,2593,,DM,OH,19,0,0,Midwest,East_North_Central,Non-Payment,177,1,1,1,O,Y,B
Promo,27406,2594,27,DM,NC,19,0,0,South,South_Atlantic,Non-Payment,1979,1,1,1,,,
Promo,60005,2595,68,DM,IL,11,0,0,Midwest,East_North_Central,Other Company (Y),705,1,1,1,T,Y,B
Promo,68164,2596,35,DM_EM,NE,7,0,0,Midwest,West_North_Central,Non-Payment,716,2,1,1,T,N,B
Promo,83646,2597,,DM,ID,5,0,0,West,Mountain,Non-Payment,,,,0,T,N,C
Promo,11215,2598,,DM,NY,22,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),901,1,2,1,T,Y,B
Promo,98951,2599,93,DM_EM,WA,12,0,0,West,Pacific,Non-Payment,365,1,1,1,O,Y,C
Promo,27801,2600,,DM,NC,4,0,0,South,South_Atlantic,Non-Payment,887,1,1,0,T,Y,B
Promo,34431,2601,32,DM,FL,18,0,0,South,South_Atlantic,Non-Payment,681,2,1,1,T,Y,C
Promo,37917,2602,33,DM,TN,21,0,0,South,East_South_Central,Sold car/Inoperable/Not running (Y),,,,1,T,Y,C
Promo,70563,2603,46,DM,LA,11,0,0,South,West_South_Central,Rate dissatisfaction (Y),1343,2,2,1,O,N,C
Promo,21244,2604,36,DM_EM,MD,11,0,0,South,South_Atlantic,No reason given (Y),1067,1,1,1,O,Y,C
Promo,50317,2605,46,DM,IA,15,0,0,Midwest,West_North_Central,Non-Payment,828,1,1,1,T,Y,D
Promo,33139,2606,30,DM,FL,18,0,0,South,South_Atlantic,Non-Payment,399,1,1,1,T,N,C
Promo,34953,2607,,DM,FL,6,0,0,South,South_Atlantic,Rate dissatisfaction (Y),979,2,2,1,O,Y,B
Promo,45244,2608,42,DM,OH,8,0,0,Midwest,East_North_Central,Non-Payment,537,1,1,1,T,Y,B
Promo,23504,2609,50,DM,VA,6,0,0,South,South_Atlantic,Non-Payment,832,1,1,1,T,Y,C
Promo,78520,2610,49,DM,TX,4,0,0,South,West_South_Central,Non-Payment,499,1,1,1,O,N,C
Promo,73533,2611,52,DM_EM,OK,20,0,0,South,West_South_Central,Non-Payment,1181,2,1,1,T,Y,C
Promo,7104,2612,47,DM,NJ,8,0,0,Northeast,Middle_Atlantic,Non-Payment,875,2,1,1,T,Y,C
Promo,37363,2613,,DM,TN,6,0,0,South,East_South_Central,Non-Payment,3619,6,5,1,O,Y,B
Promo,32818,2614,,DM,FL,13,0,0,South,South_Atlantic,Other Company (Y),4443,3,3,1,T,N,B
Promo,12078,2615,,DM,NY,11,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),1466,5,2,1,O,Y,B
Promo,33462,2616,,DM_EM,FL,7,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),1031,1,1,1,T,Y,C
Promo,64133,2617,20,DM_EM,MO,7,0,0,Midwest,West_North_Central,Non-Payment,,,,0,T,Y,D
Promo,2149,2618,30,DM,MA,22,0,0,Northeast,New_England,Non-Payment,2336,2,1,1,T,N,D
Promo,55376,2619,20,DM,MN,8,0,0,Midwest,West_North_Central,Rate dissatisfaction (Y),1081,1,1,1,T,Y,B
Promo,33324,2620,,DM,FL,9,0,0,South,South_Atlantic,Non-Payment,586,1,1,1,T,Y,C
Promo,25520,2621,60,DM,WV,22,0,0,South,South_Atlantic,Rate dissatisfaction (Y),969,2,3,1,O,Y,B
Promo,77058,2622,,DM,TX,6,0,0,South,West_South_Central,Other Company (Y),1269,3,1,1,T,Y,B
Promo,10457,2623,41,DM,NY,4,0,0,Northeast,Middle_Atlantic,Non-Payment,3017,2,1,1,T,N,C
Promo,29407,2624,28,DM,SC,13,0,0,South,South_Atlantic,Non-Payment,1060,1,1,1,O,Y,D
Promo,33040,2625,43,DM_EM,FL,23,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1456,2,2,1,T,Y,B
Promo,34637,2626,39,DM_EM,FL,14,0,0,South,South_Atlantic,Other Company (Y),1406,2,2,1,O,Y,B
Promo,33127,2627,27,DM,FL,18,0,0,South,South_Atlantic,Rate dissatisfaction (Y),694,1,1,1,T,Y,C
Promo,76063,2628,36,DM,TX,8,0,0,South,West_South_Central,Other Company (Y),2974,2,2,1,T,Y,B
Promo,68376,2629,51,DM,NE,20,0,0,Midwest,West_North_Central,Non-Payment,539,1,1,1,T,Y,D
Promo,77339,2630,78,DM_EM,TX,20,0,0,South,West_South_Central,Non-Payment,661,1,1,1,T,Y,B
Promo,92102,2631,35,DM_EM,CA,20,0,0,West,Pacific,Non-Payment,1062,1,1,1,T,Y,D
Promo,34142,2632,,DM,FL,5,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2397,2,2,1,O,Y,C
Promo,42303,2633,58,DM_EM,KY,23,0,0,South,East_South_Central,Sold car/Inoperable/Not running (Y),,,,1,O,N,B
Promo,75207,2634,,DM,TX,22,0,0,South,West_South_Central,Non-Payment,1347,1,1,1,T,Y,D
Promo,22043,2635,,DM,VA,10,0,0,South,South_Atlantic,Other Company (Y),1218,1,1,1,T,Y,D
Promo,22407,2636,40,DM,VA,4,0,0,South,South_Atlantic,Non-Payment,673,1,1,1,T,N,C
Promo,76541,2637,,DM,TX,7,0,0,South,West_South_Central,Non-Payment,435,2,1,1,T,Y,D
Promo,75647,2638,,DM_EM,TX,7,0,0,South,West_South_Central,Non-Payment,578,1,1,1,O,Y,C
Promo,79424,2639,,DM,TX,8,0,0,South,West_South_Central,Rate dissatisfaction (Y),201,2,1,1,T,Y,B
Promo,63368,2640,53,DM,MO,18,0,0,Midwest,West_North_Central,Other Company (Y),512,2,1,1,O,Y,D
Promo,99301,2641,42,DM_EM,WA,11,0,0,West,Pacific,Rate dissatisfaction (Y),2812,2,2,1,T,Y,B
Promo,10940,2642,42,DM,NY,4,0,0,Northeast,Middle_Atlantic,Other Company (Y),713,2,2,1,O,Y,B
Promo,33004,2643,28,DM,FL,8,0,0,South,South_Atlantic,Non-Payment,,,,1,T,Y,C
Promo,89110,2644,30,DM_EM,NV,14,0,0,West,Mountain,Non-Payment,858,2,1,1,T,Y,C
Promo,20011,2645,44,DM_EM,DC,11,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2986,2,2,1,T,Y,D
Promo,98387,2646,,DM_EM,WA,24,0,0,West,Pacific,Rate dissatisfaction (Y),1130,1,2,1,R,Y,C
Promo,93257,2647,24,DM,CA,14,0,0,West,Pacific,Non-Payment,1182,2,1,1,T,Y,D
Promo,21009,2648,25,DM,MD,23,0,0,South,South_Atlantic,Other Company (Y),797,1,1,1,O,Y,C
Promo,30188,2649,35,DM_EM,GA,14,0,0,South,South_Atlantic,Non-Payment,1271,2,1,1,O,Y,C
Promo,85044,2650,,DM,AZ,6,0,0,West,Mountain,Non-Payment,909,2,1,1,T,Y,D
Promo,32505,2651,33,DM,FL,13,0,0,South,South_Atlantic,Non-Payment,2100,1,1,1,T,Y,D
Promo,63121,2652,80,DM,MO,21,0,0,Midwest,West_North_Central,Sold car/Inoperable/Not running (Y),436,1,1,1,T,N,C
Promo,33756,2653,65,DM,FL,5,0,0,South,South_Atlantic,Other Company (Y),474,1,1,1,T,N,B
Promo,75701,2654,29,DM,TX,15,0,0,South,West_South_Central,No reason given (Y),493,1,1,1,O,Y,C
Promo,53705,2655,40,DM,WI,19,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),1289,2,2,1,T,Y,C
Promo,16502,2656,41,DM_EM,PA,7,0,0,Northeast,Middle_Atlantic,Non-Payment,512,1,1,1,O,Y,C
Promo,41301,2657,50,DM,KY,23,0,0,South,East_South_Central,Non-Payment,1739,3,2,1,R,N,B
Promo,64804,2658,,DM,MO,19,0,0,Midwest,West_North_Central,Non-Payment,950,1,2,1,T,Y,B
Promo,78602,2659,45,DM,TX,17,0,0,South,West_South_Central,Non-Payment,1533,2,2,1,T,Y,C
Promo,89015,2660,34,DM,NV,6,0,0,West,Mountain,Non-Payment,701,1,1,1,T,Y,D
Promo,60656,2661,41,DM,IL,4,0,0,Midwest,East_North_Central,Non-Payment,736,3,2,1,T,Y,B
Promo,19149,2662,,DM,PA,13,0,0,Northeast,Middle_Atlantic,Non-Payment,1558,2,1,1,O,N,D
Promo,33154,2663,69,DM,FL,6,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1971,2,2,1,O,Y,B
Promo,77441,2664,35,DM,TX,10,0,0,South,West_South_Central,Rate dissatisfaction (Y),1029,2,2,1,O,N,B
Promo,85249,2665,82,DM,AZ,13,0,0,West,Mountain,Sold car/Inoperable/Not running (Y),716,1,1,1,O,Y,C
Promo,85716,2666,34,DM,AZ,16,0,0,West,Mountain,Other Company (Y),1236,1,2,1,T,Y,C
Promo,7108,2667,,DM,NJ,8,0,0,Northeast,Middle_Atlantic,Non-Payment,1203,1,1,1,T,Y,C
Promo,98611,2668,,DM,WA,4,0,0,West,Pacific,Others,340,2,1,1,T,Y,B
Promo,33624,2669,45,DM_EM,FL,12,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2061,2,2,1,O,Y,B
Promo,34472,2670,,DM_EM,FL,11,0,0,South,South_Atlantic,Other Company (Y),948,2,1,1,T,N,C
Promo,27529,2671,29,DM,NC,11,0,0,South,South_Atlantic,No reason given (Y),904,1,1,1,,,
Promo,1930,2672,,DM,MA,4,0,0,Northeast,New_England,Sold car/Inoperable/Not running (Y),2496,2,1,1,,Y,D
Promo,14011,2673,46,DM_EM,NY,12,0,0,Northeast,Middle_Atlantic,No reason given (Y),662,1,1,1,,,
Promo,1821,2674,23,DM_EM,MA,14,0,0,Northeast,New_England,Non-Payment,1721,2,1,1,T,Y,C
Promo,11373,2675,42,DM,NY,10,0,0,Northeast,Middle_Atlantic,Other Company (Y),756,3,1,1,T,Y,B
Promo,11355,2676,64,DM,NY,6,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),1183,1,1,1,,,
Promo,10940,2677,25,DM,NY,8,0,0,Northeast,Middle_Atlantic,Non-Payment,1553,1,1,1,T,Y,C
Promo,70058,2678,37,DM,LA,19,0,0,South,West_South_Central,Non-Payment,3834,2,3,1,O,Y,B
Promo,44128,2679,53,DM,OH,18,0,0,Midwest,East_North_Central,Non-Payment,841,1,1,1,T,Y,D
Promo,32707,2680,53,DM,FL,14,0,0,South,South_Atlantic,Non-Payment,1354,2,1,1,T,Y,C
Promo,28213,2681,24,DM,NC,8,0,0,South,South_Atlantic,Non-Payment,836,2,1,1,T,Y,B
Promo,15239,2682,36,DM,PA,19,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),288,1,1,1,O,N,C
Promo,76010,2683,76,DM,TX,6,0,0,South,West_South_Central,Non-Payment,271,3,1,0,T,N,B
Promo,44108,2684,,DM,OH,15,0,0,Midwest,East_North_Central,Non-Payment,555,3,1,1,T,N,D
Promo,84005,2685,25,DM,UT,19,0,0,West,Mountain,Rate dissatisfaction (Y),1013,1,1,0,T,N,D
Promo,60482,2686,,DM_EM,IL,14,0,0,Midwest,East_North_Central,Sold car/Inoperable/Not running (Y),999,1,1,1,T,N,C
Promo,95670,2687,39,DM,CA,16,0,0,West,Pacific,Other Company (Y),466,2,1,1,O,N,B
Promo,19008,2688,44,DM,PA,19,0,0,Northeast,Middle_Atlantic,No reason given (Y),2030,3,2,0,T,N,B
Promo,81301,2689,33,DM,CO,6,0,0,West,Mountain,Other Company (Y),1511,1,1,1,T,Y,B
Promo,90292,2690,42,DM,CA,8,0,0,West,Pacific,Other Company (Y),2306,2,4,1,T,Y,B
Promo,77053,2691,23,DM,TX,10,0,0,South,West_South_Central,Non-Payment,1623,1,1,1,,,
Promo,78230,2692,49,DM,TX,15,0,0,South,West_South_Central,Non-Payment,,,,1,T,Y,D
Promo,98230,2693,44,DM,WA,5,0,0,West,Pacific,Other Company (Y),1053,4,1,1,O,Y,B
Promo,84070,2694,,DM,UT,15,0,0,West,Mountain,Other Company (Y),1503,1,1,1,T,Y,D
Promo,10468,2695,31,DM,NY,5,0,0,Northeast,Middle_Atlantic,Others,1966,1,1,1,T,Y,B
Promo,79932,2696,,DM_EM,TX,14,0,0,South,West_South_Central,Non-Payment,1380,2,4,1,T,Y,B
Promo,43147,2697,30,DM,OH,5,0,0,Midwest,East_North_Central,Other Company (Y),413,1,1,0,T,Y,B
Promo,85260,2698,70,DM,AZ,19,0,0,West,Mountain,Rate dissatisfaction (Y),825,2,1,1,,,
Promo,77080,2699,40,DM_EM,TX,23,0,0,South,West_South_Central,Non-Payment,961,4,1,1,T,Y,B
Promo,66086,2700,59,DM,KS,5,0,0,Midwest,West_North_Central,Non-Payment,722,1,1,1,T,Y,D
Promo,78642,2701,27,DM,TX,6,0,0,South,West_South_Central,Others,2190,1,1,1,T,Y,D
Promo,71006,2702,28,DM,LA,15,0,0,South,West_South_Central,Other Company (Y),922,1,1,1,T,N,C
Promo,92582,2703,64,DM,CA,19,0,0,West,Pacific,Non-Payment,680,1,1,1,T,N,D
Promo,98178,2704,36,DM,WA,8,0,0,West,Pacific,Other Company (Y),812,2,1,1,O,Y,C
Promo,39532,2705,47,DM,MS,8,0,0,South,East_South_Central,Non-Payment,1325,1,1,1,T,Y,B
Promo,75020,2706,33,DM,TX,18,0,0,South,West_South_Central,Non-Payment,314,1,1,1,T,Y,C
Promo,84015,2707,,DM,UT,6,0,0,West,Mountain,Non-Payment,403,1,1,1,O,Y,B
Promo,98229,2708,80,DM,WA,22,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),502,1,1,1,T,N,C
Promo,34116,2709,41,DM_EM,FL,18,0,0,South,South_Atlantic,Other Company (Y),2684,2,3,1,T,N,C
Promo,34491,2710,50,DM,FL,18,0,0,South,South_Atlantic,Rate dissatisfaction (Y),988,2,1,1,O,N,C
Promo,77071,2711,,DM,TX,13,0,0,South,West_South_Central,Non-Payment,1264,2,1,1,T,N,C
Promo,64082,2712,25,DM,MO,6,0,0,Midwest,West_North_Central,Sold car/Inoperable/Not running (Y),525,1,1,1,T,Y,B
Promo,23704,2713,,DM,VA,7,0,0,South,South_Atlantic,Non-Payment,480,2,1,1,R,Y,D
Promo,33534,2714,32,DM,FL,5,0,0,South,South_Atlantic,Non-Payment,,,,1,T,Y,C
Promo,8820,2715,38,DM,NJ,19,0,0,Northeast,Middle_Atlantic,Other Company (Y),837,2,1,1,T,Y,B
Promo,97302,2716,,DM,OR,4,0,0,West,Pacific,Other Company (Y),396,1,1,1,R,Y,B
Promo,32024,2717,57,DM,FL,6,0,0,South,South_Atlantic,No reason given (Y),2852,4,3,1,O,Y,C
Promo,73104,2718,52,DM,OK,8,0,0,South,West_South_Central,Non-Payment,1132,1,1,1,T,N,C
Promo,22203,2719,,DM,VA,14,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),465,1,1,1,T,Y,B
Promo,91942,2720,52,DM,CA,20,0,0,West,Pacific,Other Company (Y),519,1,1,1,T,N,D
Promo,76704,2721,69,DM,TX,8,0,0,South,West_South_Central,Non-Payment,478,1,1,1,O,Y,B
Promo,64801,2722,24,DM,MO,5,0,0,Midwest,West_North_Central,Non-Payment,1079,1,1,1,O,Y,D
Promo,73142,2723,59,DM,OK,6,0,0,South,West_South_Central,Sold car/Inoperable/Not running (Y),290,2,1,1,T,N,C
Promo,45406,2724,29,DM,OH,5,0,0,Midwest,East_North_Central,Non-Payment,1195,2,1,1,T,N,D
Promo,84123,2725,24,DM_EM,UT,24,0,0,West,Mountain,Non-Payment,1107,1,1,1,T,Y,C
Promo,95824,2726,28,DM,CA,5,0,0,West,Pacific,Non-Payment,619,1,1,1,R,Y,D
Promo,21042,2727,47,DM,MD,11,0,0,South,South_Atlantic,Rate dissatisfaction (Y),654,1,1,1,O,N,C
Promo,98087,2728,39,DM_EM,WA,20,0,0,West,Pacific,Non-Payment,1231,2,1,0,T,N,D
Promo,21061,2729,27,DM,MD,8,0,0,South,South_Atlantic,Non-Payment,1333,1,1,1,T,Y,D
Promo,43055,2730,73,DM_EM,OH,7,0,0,Midwest,East_North_Central,Other Company (Y),811,2,6,1,O,N,C
Promo,33634,2731,,DM,FL,4,0,0,South,South_Atlantic,Other Company (Y),2042,1,1,0,T,Y,C
Promo,1550,2732,,DM,MA,6,0,0,Northeast,New_England,Other Company (Y),996,3,1,1,T,Y,C
Promo,7047,2733,37,DM,NJ,15,0,0,Northeast,Middle_Atlantic,No reason given (Y),989,1,1,1,T,Y,D
Promo,80920,2734,40,DM,CO,17,0,0,West,Mountain,Non-Payment,3620,3,3,1,T,Y,C
Promo,14615,2735,31,DM,NY,17,0,0,Northeast,Middle_Atlantic,No reason given (Y),1695,1,1,1,T,Y,D
Promo,2151,2736,37,DM_EM,MA,20,0,0,Northeast,New_England,Other Company (Y),584,2,1,1,,N,C
Promo,30088,2737,42,DM,GA,17,0,0,South,South_Atlantic,Non-Payment,2210,2,2,1,T,Y,C
Promo,90006,2738,34,DM_EM,CA,12,0,0,West,Pacific,Non-Payment,1957,3,3,1,T,Y,D
Promo,84102,2739,33,DM,UT,24,0,0,West,Mountain,Other Company (Y),555,2,1,1,R,N,B
Promo,29009,2740,27,DM,SC,11,0,0,South,South_Atlantic,Rate dissatisfaction (Y),657,1,1,1,T,Y,C
Promo,85712,2741,31,DM,AZ,4,0,0,West,Mountain,Others,,,,1,T,Y,B
Promo,23666,2742,44,DM,VA,11,0,0,South,South_Atlantic,Other Company (Y),872,2,1,1,T,Y,B
Promo,90250,2743,27,DM,CA,6,0,0,West,Pacific,Non-Payment,980,2,1,1,T,N,D
Promo,31632,2744,,DM,GA,24,0,0,South,South_Atlantic,Rate dissatisfaction (Y),,,,1,O,Y,B
Promo,35988,2745,90,DM,AL,5,0,0,South,East_South_Central,No reason given (Y),1680,2,1,1,O,Y,D
Promo,98001,2746,46,DM,WA,5,0,0,West,Pacific,Other Company (Y),4384,3,5,1,O,Y,B
Promo,32506,2747,50,DM,FL,12,0,0,South,South_Atlantic,Non-Payment,500,1,1,0,T,Y,C
Promo,99216,2748,31,DM,WA,7,0,0,West,Pacific,No reason given (Y),1121,2,1,1,T,N,D
Promo,33837,2749,40,DM,FL,22,0,0,South,South_Atlantic,Non-Payment,1514,1,1,1,T,N,C
Promo,98204,2750,,DM_EM,WA,14,0,0,West,Pacific,Non-Payment,2250,1,2,1,T,N,D
Promo,77630,2751,,DM,TX,8,0,0,South,West_South_Central,No reason given (Y),3701,2,3,1,T,Y,C
Promo,40356,2752,21,DM,KY,5,0,0,South,East_South_Central,Others,1333,1,1,1,T,N,B
Promo,76092,2753,51,DM,TX,24,0,0,South,West_South_Central,Other Company (Y),526,3,1,1,O,N,B
Promo,79938,2754,42,DM_EM,TX,23,0,0,South,West_South_Central,Non-Payment,614,2,2,1,O,N,B
Promo,31909,2755,24,DM,GA,22,0,0,South,South_Atlantic,Other Company (Y),780,1,1,1,T,Y,C
Promo,19145,2756,57,DM_EM,PA,12,0,0,Northeast,Middle_Atlantic,Non-Payment,1589,1,2,1,T,N,C
Promo,78641,2757,26,DM_EM,TX,24,0,0,South,West_South_Central,Other Company (Y),1486,1,1,0,T,Y,C
Promo,80620,2758,77,DM,CO,5,0,0,West,Mountain,Other Company (Y),777,2,1,1,O,N,B
Promo,62711,2759,28,DM,IL,12,0,0,Midwest,East_North_Central,Non-Payment,1171,1,2,1,T,Y,D
Promo,11733,2760,,DM,NY,5,0,0,Northeast,Middle_Atlantic,Non-Payment,1142,1,1,1,O,Y,C
Promo,19977,2761,42,DM,DE,14,0,0,South,South_Atlantic,Non-Payment,1197,1,1,1,O,Y,D
Promo,94607,2762,36,DM,CA,19,0,0,West,Pacific,Others,709,1,1,1,O,N,B
Promo,21207,2763,,DM,MD,4,0,0,South,South_Atlantic,Non-Payment,2599,1,1,1,T,Y,C
Promo,33446,2764,72,DM_EM,FL,11,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),620,1,1,1,O,N,B
Promo,32233,2765,59,DM_EM,FL,7,0,0,South,South_Atlantic,Non-Payment,460,1,1,1,R,N,B
Promo,84129,2766,30,DM_EM,UT,7,0,0,West,Mountain,Others,2285,3,3,1,O,Y,B
Promo,16350,2767,25,DM,PA,8,0,0,Northeast,Middle_Atlantic,Other Company (Y),832,2,1,1,T,Y,C
Promo,64055,2768,,DM,MO,12,0,0,Midwest,West_North_Central,Non-Payment,755,1,1,1,O,Y,D
Promo,63385,2769,26,DM,MO,8,0,0,Midwest,West_North_Central,Non-Payment,716,1,2,1,T,Y,C
Promo,6076,2770,55,DM_EM,CT,23,0,0,Northeast,New_England,Other Company (Y),1402,1,2,1,O,Y,B
Promo,75215,2771,39,DM,TX,5,0,0,South,West_South_Central,Non-Payment,,,,1,O,Y,C
Promo,89145,2772,41,DM,NV,10,0,0,West,Mountain,Other Company (Y),2308,3,3,1,T,N,B
Promo,95403,2773,56,DM,CA,13,0,0,West,Pacific,Other Company (Y),957,1,1,1,,,
Promo,11422,2774,65,DM,NY,14,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),700,1,1,1,T,N,B
Promo,2062,2775,53,DM,MA,6,0,0,Northeast,New_England,Other Company (Y),622,1,1,1,T,Y,D
Promo,84047,2776,47,DM,UT,6,0,0,West,Mountain,Non-Payment,954,2,1,1,R,N,D
Promo,41031,2777,59,DM_EM,KY,23,0,0,South,East_South_Central,Others,279,2,1,0,T,N,B
Promo,89146,2778,34,DM,NV,15,0,0,West,Mountain,Other Company (Y),1223,1,1,1,T,Y,C
Promo,33896,2779,44,DM,FL,22,0,0,South,South_Atlantic,Non-Payment,1223,2,1,1,T,N,D
Promo,44035,2780,27,DM_EM,OH,24,0,0,Midwest,East_North_Central,Non-Payment,989,1,1,1,T,Y,C
Promo,22801,2781,28,DM,VA,22,0,0,South,South_Atlantic,Other Company (Y),503,1,1,1,T,Y,C
Promo,25253,2782,71,DM_EM,WV,24,0,0,South,South_Atlantic,Non-Payment,629,1,1,1,O,Y,C
Promo,17403,2783,39,DM,PA,4,0,0,Northeast,Middle_Atlantic,Non-Payment,535,1,1,1,T,Y,B
Promo,38002,2784,33,DM,TN,4,0,0,South,East_South_Central,Other Company (Y),472,2,2,1,O,Y,B
Promo,30815,2785,61,DM_EM,GA,20,0,0,South,South_Atlantic,Others,795,1,1,1,T,Y,C
Promo,29420,2786,67,DM_EM,SC,7,0,0,South,South_Atlantic,Other Company (Y),1419,1,1,1,R,Y,C
Promo,33141,2787,,DM,FL,4,0,0,South,South_Atlantic,Other Company (Y),3063,4,2,0,T,Y,B
Promo,21222,2788,26,DM,MD,4,0,0,South,South_Atlantic,Non-Payment,2188,1,1,1,T,Y,C
